StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q36,Q37,Q30,Q22,Q23,Q24,Q3,Q4,Q16_1,Q16_2,Q1_1,Q1_2,Q5,Q6,Q7_1,Q7_2,Q7_3,Q8,Q9,Q21,Q27,Q30.1,Q31,Q32,Q31_1,Q31_2,Q32_1,Q32_2,Q14,Q15,Q26,Terminate,llm,participantId,assignmentId,projectId,start_time,end_time,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate
6/7/2024 20:45,6/7/2024 20:54,IP Address,99.139.230.163,100,590,TRUE,6/7/2024 20:54,R_6BmozS6gY58AgMr,,,,,43.0829,-87.9777,anonymous,EN,1,Donald Trump,,Superman II is my favorite. I like the Superman character--his strength and morality. I also love the music.,Somewhat closely,Less often,Listen to the conversation more than lead,Strong Republican,,0,100,1,4,A moderate amount,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this","I'm a conservative, so I have to default to Trump, even though I don't like him as a person. As a president, he seems to get things done pretty decently. Joe Biden is much too liberal and I think he's losing his mental abilities.",I only know of their party's economics in general. I can't say I'm very familiar with Trump's compared to others. Biden's would pretty much go along liberal lines.,I know even less on this. Only that Trump would support private healthcare and Biden the socialized type if he could.,"Trump is more strict when it comes to illegal immigration and Biden more lenient, but has tried to get more strict lately. As far as immigration in general, I'm unfamiliar.","Trump would be for a stronger military and a little more actionable. Biden is actually not so much liberal in this regard, usually going along with what many people would want.",0,100,1,4,Strong Republican,,"Nothing, thanks.",F,none,79462987E07B4569998A0A5A882D1B98,306071e9-510b-43af-abb8-dfff16d6dfb0,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:34,6/7/2024 20:56,IP Address,71.105.203.125,100,1307,TRUE,6/7/2024 20:56,R_5uy5nq24i4YBko3,,,,,40.8527,-73.9383,anonymous,EN,0.899999976,Vote for neither,No lean at all (perfectly balanced),My favorite movie is Apollo 13 with Tom Hanks. I like it because it shows how people can come together to solve difficult and dire challenges with very minimal resources.  ,Somewhat closely,A few times a week,Listen to the conversation more than lead,Independent,No lean at all (perfectly balanced),50,50,0,0,A moderate amount,Equally concerned and excited,Not sure,AI helps more than it hurts,AI hurts more than it helps,A moderate amount,"Yes, I have done this","I don't lean toward either Biden or Trump because they are both candidates that have no motivation to change the overall system ???€? a system that where the wealth gap between the rich and poor has never been greater, climate change threatens our species with extinction, and nuclear war is a very possible reality.","Biden and Trump's policies on economics are virtually identical: they care only about enriching corporations and the top 1%. Their strategies to accomplish this may differ slightly, but in the end, they support the capitalist system.","Again, Biden and Trump's policies on healthcare are identical. Both will wax poetically about how they need to lower the cost, but any changes they make will have no meaningful effect on the population at large. The only party that benefits from their policies is the healthcare industry.","Biden and Trump's policies on immigration are identical. If you are poor and come to this country, your chances of staying are slim to none. ","Biden and Trump's foreign policies and national security policies have small differences (""isolationism"" vs. ""imperialism""), but their goal is the same: keep America as the dominant power in world politics and economics. Ironically, neither candidate has the ability to actually fulfill said goal. ",50,50,0,0,Independent,No lean at all (perfectly balanced),,F,none,0F22B6754B3243858387913D4BA68A8F,7a9dd831-4545-4e58-b4d8-6b9476e61209,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:40,6/7/2024 20:56,IP Address,68.4.117.203,100,984,TRUE,6/7/2024 20:56,R_6Eb0FSZekDFfWnX,,,,,33.6907,-117.8173,anonymous,EN,1,Vote for neither,No lean at all (perfectly balanced),"My favorite movie is The Prestige because it is the first film I watched in a film analysis class I took in high school and I love the twist of the ending. Even though rewatching the movie no longer produces the effect of the twist, I can go back and see all the foreshadowing and notice details I didn't notice the first time. ",Not at all closely,Less often,Listen to the conversation more than lead,Independent,Republican,50,50,1,1,A moderate amount,Equally concerned and excited,Not sure,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this","My political views lean more toward a conservative approach and Biden represents the Democratic Party which tends to support liberal policies. I also don't have a favorable impression of him from the student loan forgiveness program that continued to be pushed back. As for Trump, I just think in general he is not a moral person. He will bend rules to get what he wants which is also not a trait I would want in a leader of a country. ",I do not know their policies on economics because politics isn't something that I really pay attention to. I know that Trump is a business man so I assume that his policies include maximizing profit for America.,I know Trump was against Obama Care and wanted to get rid of it. I am not too sure about Biden's policies on healthcare. ,I know that Trump wanted to build a wall. He feels that immigrants are taking away opportunities from Americans and it should be tightly controlled. I think Biden's policies are similar but less extreme which is too limit immigration,I know that Biden has tried to keep the peace with Israel in the Palenstine Israel conflict since there hasn't been much support for the Gaza strip. I don't quite remember what Trump's foreign policies are about anymore.,50,50,0,0,Independent,No lean at all (perfectly balanced),,F,none,9A61798A02BD493D91935DC09FA27CED,4c295222-f380-41c4-90f6-309649465a7c,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:45,6/7/2024 20:56,IP Address,96.232.202.55,100,687,TRUE,6/7/2024 20:56,R_38OhOkOrBkok6db,,,,,40.726,-73.848,anonymous,EN,1,Donald Trump,,"Star Wars Empire Strikes back beck because of the characters, story and themes. I also like the sets, graphics, music and really the directing of it.",Very closely,A few times a week,Lead the conversation more than listen,Somewhat Republican,,0,100,0,8,A moderate amount,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,AI helps more than it hurts,A moderate amount,"Yes, I have done this","No question Biden stole the election, yes he did. Bad leadership, like Trump said 47 years a do nothing politician. Him and the Democrats are destroying America. Letting the illegal third world invade this country.","He s spending money to defend Ukraine, Israel wasting billions and will not defend our borders. Inflation went up because of his crazy spending. Biden does not know how to run a country.",He has not improved things but made it worse. Millions of illegals overburden the system. Costs of living are up. People cannot afford there medicine or it costs more. ,Trump wants to close borders and toss illegals out. Biden is letting the third world invasion happen. Biden is a traitor and letting America be invaded with illegals.,Biden is interfering and wasting Billions on Ukraine and Israel countries that are not ours. Trump wants to talk and solve the problems. Trump is a better leader.,0,100,0,9,Somewhat Republican,,"Biden stole the election people are gaslighting and don't want look at numbers, facts and details. ",F,none,ECAEFE5A63CA472C8E6CABBEFAC0539D,6808fd26-5f29-4e1b-8394-c8cd925b7851,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:29,6/7/2024 20:57,IP Address,71.28.114.98,100,1661,TRUE,6/7/2024 20:57,R_1fZYRkGK4CbMebD,,,,,37.6112,-93.414,anonymous,EN,1,Donald Trump,,"My favorite movie is Forrest Gump which stars Tom Hanks and Sally Fields. I love this movie because I love watching how the title character adapts to different changes throughout his life. I also feel that the main character has a wonderful relationship with his mother and he is a genuine, honest, caring person to everyone who knows him.",Somewhat closely,A few times a month,Lead the conversation more than listen,Somewhat Republican,,0,100,1,8,A little,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A little,"No, I have not done this","I am not a total Trump enthusiast. There are things he has done that I do not agree with. However, I feel the economy was in better shape when he was president than it has been since Biden has been in office. I know my financial state was better when Trump was president and I know of others who feel the same way. I also think that Biden needs to step down because he is not mentally or physically capable of handling another term as President of the United States.","Just from what I have watched on the news, it seems that Biden is always eager to take money from our country to help other foreign countries. I think this is terrible since we have people, including veterans, who are homeless and going hungry right here in the U.S. As for Trump, he seems more interested in bringing in new jobs and helping those who live here become more financially stable. He understands that not only the rich should be able to live comfortably. He thinks that every American should have the same opportunities.","I believe that Trump wants the U.S. to have national free healthcare. However, Biden does not agree with this. He thinks that lowering the cost of some medications will help. It may help some people, but those who live on a low fixed income have no money left to pay for healthcare after the cost of living is taken out.",Biden is all about letting anyone into the country. He only recently put a limit on how many people can cross the border into the United States and I believe this was just because he wants to get more votes. Trump wants illegal immigrants sent back to their home countries and to only allow those who go through the legal process of immigration to come to the U.S. ,I believe that Biden thinks we should trust other countries and be an ally to those who need help during wars with other countries. He also thinks that foreign trade is beneficial to our country. Trump does not seem to be as eager to befriend and trust other countries and feels that one of the ways to improve the United States economy is through more American manufacturing of our own products and supplies.,0,100,1,9,Somewhat Republican,,Truly enjoyed this project. Would love to do more like this.,F,none,E86C910743DE4B7BBEAEE58113664AB6,c1b80d83-66fd-4026-96a5-6a14b8917eb0,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:51,6/7/2024 20:57,IP Address,72.135.49.59,100,368,TRUE,6/7/2024 20:57,R_3ENheq70LgiFZxg,,,,,42.6669,-88.263,anonymous,EN,0.899999976,Donald Trump,,My favorite movie is Titanic.  I love the love story and how it is based on a true event.,Very closely,A few times a month,Listen to the conversation more than lead,Strong Republican,,0,100,0,10,A lot,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this",I prefer Trump because he is conservative.  My number one voting issue is abortion and I vote for Trump because he protects the unborn.,I am not really very aware of their economic policies.  I think Trump prioritizes the health of the economy over Biden.,"Trump does not want universal healthcare, which I agree with.  Biden pushes for obamacare.  ",Trump is tougher on immigration and wants to tighten the border which I think is great.  Biden is all for allowing illegal immigrants in this country.,Trump is good with foreign policy and knows what he is doing.  Biden is old and doesn't know anything.,0,100,0,10,Strong Republican,,,F,none,5FA7BB9C3C1949958EAFBD553DE5BD81,ce0e916a-112a-4d1a-9a6d-a2a892ec89d0,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:38,6/7/2024 20:57,IP Address,98.255.197.178,100,1167,TRUE,6/7/2024 20:57,R_5oqiRILrTnOrt7n,,,,,38.581,-121.4939,anonymous,EN,1,Vote for neither,No lean at all (perfectly balanced),"Jurassic Park is my favorite movie of all time. It has the perfect blend of action, philosophy, and comedy. The T-Rex still looks so realistic!",Not at all closely,Less often,Lead the conversation more than listen,Independent,Republican,40,60,0,1,A lot,More concerned than excited,AI helps more than it hurts,AI helps more than it hurts,AI hurts more than it helps,A moderate amount,"Yes, I have done this","He is a literal felon and literally terrible, but I wonder if he could do better on the economy than Biden. These past few years have been horrible, and I would love the opportunity to afford things again. ","Biden's economic policy seems pretty terrible, but it's not all his fault. I blame his cabinet. Trump has a very capitalistic take that I think could help us right now, but I do not like him as a person. ","I have no idea about their healthcare. I think they are probably pretty similar, but Biden is a little more socialistic about it. ","Biden seems open immigration, with a dumb amount of sanctuary cities. Trump is the complete opposite, which I prefer. ","They both have an anti Russia / China agenda that I find to be very important. Other than that, they seem to have a few differences. Biden has a bigger focus on Asia. ",40,60,0,1,Independent,Republican,"Going to be a curious election. Whoever wins, I hope we have a good next few years. ",F,none,AC9E4019F52845C4B010723D19B462F7,0e6c0e76-5c9e-46f6-8586-b8b8dca46ef2,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:29,6/7/2024 21:00,IP Address,63.248.51.49,100,1889,TRUE,6/7/2024 21:00,R_1rVdPPeifHaGRst,,,,,41.7028,-112.1777,anonymous,EN,1,Donald Trump,,My favorite movie is castaway starring Tom Hanks. I like the movie because it is different than the typical movie and has a unique storyline.,Somewhat closely,Less often,Lead the conversation more than listen,Strong Republican,,0,100,2,8,A moderate amount,More excited than concerned,Not sure,AI helps more than it hurts,AI helps more than it hurts,A moderate amount,"Yes, I have done this",Because he is more capable than Joe Biden of improving the economy and reducing inflation. He doesn't want to have open borders and will enforce the laws. He is an overall better leader.,"Biden's policy on economics seems to be just print more money, spend like there's no tomorrow and then raise everyone's taxes to pay for it all. Trump's policy on economics seems to be to reduce taxes and the size of government.",I think Biden wants the government to provide healthcare for everyone. Trump wants everyone to be able to choose their healthcare provider privately.,Biden wants to have open borders with little to no restrictions on who is let into the country. Trump wants to secure the border and stop all illegal immigration which is currently a major issue that needs to addressed.,Biden believes that the best way for America to get what it wants is through a system of alliances. Trump wants to have fair trade with other countries and make sure the tables aren't skewed in their favor.,0,100,2,8,Strong Republican,,,F,none,C7FFD6281C83492895706C05233EDBA9,378c14b0-2914-428d-9ff4-0d4add21246e,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:56,6/7/2024 21:01,IP Address,104.174.6.95,100,321,TRUE,6/7/2024 21:01,R_7plIisY74Z9Vtoq,,,,,34.169,-118.3713,anonymous,EN,1,Donald Trump,,Gone with the Wind is my favorite movie.  I love the story and the history behind the movie. ,Not too closely,Less often,Never talk with friends and family about politics,Independent,Republican,0,100,0,7,A lot,More excited than concerned,Not sure,Not sure,Not sure,A lot,"Yes, I have done this",The number of illegeal immigrants flooding the country is concerning. Inflation is concerning.  The homeless situation is very troubling.  ,Biden has allowed inflation to affect the country.  It is currently too expensive to eat out as a family.,Biden's policies provide health care for non US citizens.  This is not sustainable.,Biden allows millions of unverified people into the US.  This is very dangerous.,Biden botched the withdrawl from Afghanistan and 13 Americans died.  Biden does not care about American hostages from Hammas.  ,0,100,0,6,Independent,Republican,,F,none,CB78AFAADB144AF5ABC33CF2AEE96703,40c8fa31-4215-443a-b19b-5bb669949cb5,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,5,
6/7/2024 20:50,6/7/2024 21:03,IP Address,96.31.99.227,100,796,TRUE,6/7/2024 21:03,R_3DiJx1oDqUyjQK6,,,,,44.5251,-109.0849,anonymous,EN,0.899999976,Donald Trump,,"Bambi meets Godzilla - it is a story of Bambi smelling the flowers when he is suddenly flattened by Godzilla.  It is a story of the underdog being flattened by a big powerful entity that doesn't realize what happened to the little person.  Not everything that happens to an individual is about them, sometimes it is accidental.",Somewhat closely,A few times a week,Listen to the conversation more than lead,Independent,Republican,0,100,0,8,A moderate amount,Equally concerned and excited,Not sure,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this","Joe Biden does protray the beginning signs of age related slow down in memory and thinking.  He is not a bad person, but he is a puppet that repeats what his close aides and friends tell him.  Doubl that he is capable to following through on a thought from beginning to end.  Donnald Trump is younger, still have has his mental capabilities and puts them to good use.  He has a love of America and does what he thinks his best for the country.  Biden wants to feather his own nest at the expense of the average american.","Biden thinks that the economy is doing well, he doesn't take into account that the average american is struggling to pay their bills and buy groceries.  His policies towards oil products is wrong - we can be producing more oil to refine which would help to hold down costs and also enable America to not be dependent on Arab coountries for oil.  Inflation is still running high and Biden is not tring to rein it in  Biden has been on the political payroll all his life, he has not worked in the private sector and is totally out of touch with the average american who struggles to survive month to month.  Trump is a self made man and understand business and what it takes to make the economy work.  Trump is willing to take risks and understands that failures happen on the road to success.  He is more in touch with the average American and wants to bring jobs back to America and make the USA the storngest economy in the world.","Biden thinks that the healthcare system is not broke and that it is ok to borrow from Meicare and other benefits that Americans have paid into all their lives.  Not sure what Trump thinks about the healthcare system, but he is more in touch with the population and would listen to what the average american says.",Biden wants to welcome in everyone.  Trump is all about building a wall and making it a privilge to be allowed to immigrant to the USA.,"Biden will give away the country why Trump will walk softly and carry a big stick.  Trump is about drawing a line in the sand while Biden can't even find the sand box.  Under trump, America stands a chance to continue, under Biden, we are headed for a civil war.",0,100,0,7,Independent,Republican,,F,none,C660CAE15237476383C4E47D6B573CB8,3427225e-e791-4dba-a6d6-83ab7e23048b,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:30,6/7/2024 21:05,IP Address,173.81.160.38,100,2056,TRUE,6/7/2024 21:05,R_7HOfWswo505oJRf,,,,,39.3888,-80.2834,anonymous,EN,1,Donald Trump,,"I love back to the future because it reminds me of watching it as a kid.  I enjoy the movie's story, setting and characters.  It's a classic I do not get tired of.",Somewhat closely,A few times a month,Lead the conversation more than listen,Strong Republican,,0,100,0,6,A little,Equally concerned and excited,AI hurts more than it helps,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this","Putting all character issues aside it is because of the issues they claim to care about.  Biden cares about letting more people in the country, sending billions to other countries.  Trump does not care about gender studies or minorities getting things like reparations.  ",Biden thinks everything is going great... while middle class and lower families struggle paycheck to paycheck.  People are making more money than ever but are in debt due to inflation.  I don't know exactly what Biden's teams plans are for the economy but I know they don't care about a regular middle aged white guy like me.  Trump at least pretends to care.,I really don't know their policies on healthcare.  I suspect both agree somewhat it should be privatized to some extent.,Trump says an invasion is happening at our southern border.  Biden thinks we need to let more asylum seekers in.  More potential blue voters I guess.,Trump is a wildcard and shrewd businessman who the international stage is weary of.  Biden is a meek old man that no other countries leader respects.  Biden wants to keep giving money to Ukraine and would probably espouse pro-Palestinian rhetoric to keep his radical base happy.,0,100,0,6,Strong Republican,,,F,none,9D311655ABDF4CC2A24B0220961D68BF,2757d3b9-9856-4ba6-a7e2-9a0faaf02f00,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:47,6/7/2024 21:06,IP Address,67.140.201.191,100,1143,TRUE,6/7/2024 21:06,R_3LFCMSCPNsC58Cg,,,,,34.5701,-83.3091,anonymous,EN,0.800000012,Donald Trump,,"My favorite movie has to be The Shawshank Redemption. It's such a great story with excellent acting. I have watched it many times, and expect to watch it many more times. To me, it feels very realistic.",Somewhat closely,Nearly every day,Lead the conversation more than listen,Strong Republican,,0,100,0,7,A lot,Equally concerned and excited,Not sure,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this","I lean towards Trump because I am hoping he will be able to at least accomplish a fraction of what he promises about the immigration crisis. Trump also seems to have good control of his faculties, a stark contrast to Biden. Biden is embarrassing. I believe Trump could help the economy before we go into a full on nose-dive and have to start waiting in line for bread. I also hope Trump will calm our heated international relations.","Biden likes to print money with his jewish overlords and spend it on nonsense. President Trump was more responsible with our tax dollars. Biden spends on his jewish-led Ukraine and, of course, Israel. At least trump tries to cut taxes and be a bit more fiscally responsible.","Biden wants free healthcare....at least for blacks and Illegals. Trump sticks with private healthcare. Even with private healthcare, no one is refused service in the emergency room.",Biden works with the 2% to flood the United States with illegals. The goal is to be elite and to destroy Western nations. Trump says he's for a tight border and stricter immigration processes.,"It seems Biden's foreign policies include proxy wars and giving billions to Israel and Ukraine. Trump was very much the opposite, being a diplomat and the opposite of a war hawk.",0,100,0,7,Strong Republican,,Interesting experiment. Fair compensation. Good luck with your research.,F,none,9FCA700FD35B4AC9A19A818C4CC7D057,bc4833a2-881a-4ecc-92d2-db9bfafcfa60,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:36,6/7/2024 21:06,IP Address,71.167.25.250,100,1818,TRUE,6/7/2024 21:06,R_3fT4QeNV3yu3k4n,,,,,40.6446,-73.9743,anonymous,EN,1,Vote for neither,Lean more toward Trump,I like The Matrix. It was ahead of its time when it came to cgi and other effect. I also like it because I went to see it with a dear friend of mine who is no longer with me so I hold this movie close to my heart. ,Somewhat closely,A few times a week,Lead the conversation more than listen,Somewhat Republican,,45,55,4,6,A lot,More excited than concerned,AI helps more than it hurts,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this","I am slightly conservative myself. I feel Joe Biden is at a point where he is too senile to lead the country. Having Biden as president also gives the country a bad look. I also feel we need to put more energy and emphasis at solving our own national problems. Immigration is a big issues and it seems that under Biden, anyone can get in. This is a national security risk. ",I am not too knowledgeable in this area but from a broad perspective I do like Bidens efforts to help the poor. I do appreciate Bidens effort when it comes to investing in green energy. I think this is important for future generations. I also like how he handled the covid crisis. Trump policy is okay. I have no qualms with it since I don't feel his policy helps me in any way but it doesn't negatively affect me either. When it comes to economics I do slightly lean towards Biden. ,I know Trump wanted to end Obamacare and support cutting social security and Medicare to a certain degree. Biden on the other hand wants the opposite. ,"I am not a fan of Biden when it comes to immigration. We are letting too many un-vetted people into this country. I feel he is too soft when it comes to immigration. Because of Biden, our state got dump with a lot of immigrants and it had used up a lot of our taxes and resources. I like Trump's strict policy when it comes to immigration. We need stronger border security. ",I don't know enough but from a broader perspective Biden wants to invest and strengthen international alliance even if it cost the United State a ton of money and resource. On the other hand Trump was very vocal about his stance about NATO. I feel both stance should be considered since international alliance is very beneficial to the United States but Trump is also right that we spend way to much money and resources when other country don't commit the same which is a bit unfair. ,40,60,5,7,Somewhat Republican,,"Honestly, it would be nice to have a different republican candidate. I will probably not vote if it was between Biden and Trump. I don't want to vote for someone due to default and right now winning my vote by default is how it's feeling. ",F,none,0CDE4FE3DEAB4D95AB77BA3952248293,80306100-191b-4277-b1fa-1a7053ae4c07,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:33,6/7/2024 21:07,IP Address,107.9.129.63,100,2010,TRUE,6/7/2024 21:07,R_1ipShhsH9Bwk6nd,,,,,41.46,-82.1748,anonymous,EN,1,Donald Trump,,"My favorite movie is Urban Cowboy.  It is my favorite because I watched it probably 50 times as a child, every time it came on cable I watched it.  Also because my best friend shares the same favorite movie.",Not too closely,A few times a week,Listen to the conversation more than lead,Somewhat Republican,,0,100,0,7,A moderate amount,More concerned than excited,AI helps more than it hurts,Not sure,AI helps more than it hurts,A little,"Yes, I have done this","I lean towards Trump over Biden because I believe this country has gone to hell since Joe Biden got in office along with his ghost Vice President Kamala Harris.  I believe Trump, while not a very likable human, did do many great things for this country while he was in office.",Biden's economics resulted in increased gas prices and unaffordable grocery bills.  The inflation rate is at a 40-year record high.  I do worry that some of Trump's proposed agendas could further drive inflation higher with where it currently stands.  This country is in a lot of trouble and the future is grim despite who gets in.,I admit I do not know a lot of details.  I believe there was something about Biden wanting to  lower the Medicare-eligible age to 60.  And Trump I believe has proposed lowing prescription drug costs.,I believe that Trump has a better policy in terms of immigration.  I believe that Biden's stance on immigration and allowing immigrants into the country is to bolster votes in the elction.,"Biden endorses sending assistance to Ukraine and Trump thinks that we have done our share and other NATO countries should step up.  Biden supports Israel going after Hamas, and Trump believes that they need to just finish their war.",10,90,0,7,Somewhat Republican,,,F,none,2BE850FEF17146DA925C004E3460D697,9f0f3c73-7833-4892-b44f-65abdb87e9ea,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:45,6/7/2024 21:10,IP Address,24.42.147.115,100,1452,TRUE,6/7/2024 21:10,R_3oEEUu9AagD3dw0,,,,,34.7095,-86.7361,anonymous,EN,1,Donald Trump,,I like Airplane the best. It's consistently hilarious in every scene. It's a movie that never gets old for me. ,Very closely,A few times a week,Listen to the conversation more than lead,Somewhat Republican,,0,100,0,10,A moderate amount,More concerned than excited,AI hurts more than it helps,Not sure,Not sure,A moderate amount,"Yes, I have done this",Trump is an honest person who knows how the game is played. He can get in there are turn the country around like he did before. ,Trump wants to end inflation and encourage the Fed to lower interest rates. Biden has been an economic disaster and consistently lies about inflation. ,Biden doesn't have any policies on healthcare. Trump wants to bring drug prices down. Biden has seen huge increases in healthcare costs during his term. ,"Trump wants to finally deport illegal migrants. Biden wants to keep letting them stream across the border. He just started a silly daily quota thing, but it still allows thousands of illegals over the border every day. ",Trump holds other countries accountable and wants them to pay for their own things. Biden wants to keep flushing money away on giving it to other countries for no real reason. Trump also enacts tariffs that are good for American businesses. ,0,100,0,10,Somewhat Republican,,,F,none,0D916C2C13ED479CA33276E03CBDB82B,b491a970-f650-4bce-9b13-435e41ef8858,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 21:01,6/7/2024 21:11,IP Address,76.106.221.77,100,592,TRUE,6/7/2024 21:11,R_3eQVCqpiUxckabz,,,,,30.0955,-81.7198,anonymous,EN,1,Vote for neither,Lean more toward Trump,I don't have a favorite movie but one that I am fond of is 'A league of their own'. It was a great movie that was well cast and well written with a touching story that was based on a true story. I enjoyed it.,Somewhat closely,A few times a month,Listen to the conversation more than lead,Independent,Republican,0,100,0,0,A moderate amount,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A moderate amount,"Yes, I have done this","While Donald Trump is not a smart person and is an actual criminal, his time in office did serve to lower inflation and help the economy. In contrast, Joe Biden has done nothing but cause inflation to rise and to create the biggest recession in history. The Biden administration has done nothing to help the citizens of this country. In fact, the entire administration has made this country almost collapse due to the economic conditions of its citizens. For those reasons alone, I will vote for Trump but I will never tell a soul and I will forever be ashamed of that fact.","Trump will put tariffs on trade with foreign countries for one, which will help the economy and specifically inflation. Biden has not help the economy at all and I don't know what he claims his policies are. All I know is the economy has tanked under Biden and did much better under Trump. ","I do not know either of the plans for healthcare. I know that Trump had a hand in overturning Roe V. Wade and Biden had 4 years to fix it and he didn't. At this point, the number one problem is the economy so I'm not paying attention to healthcare.",They both have a strong stance on immigration. I know that Trump wants to clsoe the borders down more than what Biden is allowing in. I don't know Biden's official stance.,I don't know anything about either of their foreign policies or national security. I know the generic Republican stance vs. the Democrat stance.,0,100,0,0,Independent,Republican,I don't want to vote for Trump but I don't have a better option. Biden has ruined everything worse than Trump.,F,none,70C4307BFA6748DF88672E1C835B12FE,0adad881-b771-4615-b184-0227668457f1,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
6/7/2024 20:56,6/7/2024 21:14,IP Address,104.182.73.53,100,1095,TRUE,6/7/2024 21:14,R_65Zz2L664g94PC9,,,,,38.763,-90.5474,anonymous,EN,1,Donald Trump,,"sound of music, it is a classic that transcends time",Very closely,Nearly every day,Listen to the conversation more than lead,Somewhat Republican,,70,30,3,2,A moderate amount,Equally concerned and excited,AI helps more than it hurts,AI helps more than it hurts,Not sure,A lot,"Yes, I have done this",he seems more motivated to compromise than Trump.  Compromise and collaboration are key.  Economics have been good but I don't know the root cause.,"Trump is about tariffs and protecting the rich and corporations from taxes, bidden wants to give more away to the lower income at the expense of the rich.  Somewhere in the middle is likely the best, don't give away so much and close loopholes for corporations and the rich.","Biden is pro marketplace insurance, Trump is pro repealing marketplace.  Honestly neither works, we have marketplace for my husband and son and several providers will not cover us because it does not pay enough even though when you check the portals they say they are covered, it is very misleading.  ",This one is challenging as Biden is moving more towards closing or narrowing the borders where Trump is fully closed.  Neither has infrastructure associated with it.  I like immigrants and their values to add to our society but it needs to be structured.,I do not know these.  I am not supportive of funding Israel at the expense of Palestine and I am not a supporter of Russia or limiting investment in Nato.,65,35,3,2,Somewhat Republican,,,F,none,FB7B167CA9764A978A853C08D3D1D84E,0aee5718-9baf-4fd5-a452-bede8d2dd87f,4e843cdb-09fa-4201-97d2-beeb5359e494,1.72E+12,1.72E+12,,0,0,
